ILYR	IROW	ICOL	SHEAD
1	54	65 	66.61447125
1	54	66 	65.84542902
1	54	67 	64.81541654
1	54	68 	63.54677336
1	54	69 	62.05830793
1	54	70 	60.36536893
1	54	71 	58.50660514
1	54	72 	56.55798264
1	54	73 	54.59454657
1	54	74 	52.68120523
1	54	75 	50.88253209
1	54	76 	49.27717655
1	54	77 	47.96283857
1	54	78 	46.98824524
1	54	79 	46.30200499
1	54	80 	45.84222408
1	55	1 	85.17514238
1	55	2 	84.42713339
1	55	3 	83.50230576
1	55	4 	82.35485111
1	55	5 	80.95522821
1	55	6 	79.32223995
1	55	7 	77.51491577
1	55	8 	75.6151452
1	55	9 	73.72521646
1	55	10 	71.95840766
1	55	11 	70.42665552
1	55	12 	69.21843246
1	55	13 	68.35364654
1	55	14 	67.77963024
1	55	15 	67.4283413
1	55	16 	67.25084665
1	55	17 	67.21710719
1	55	18 	67.30865043
1	55	19 	67.51374556
1	55	20 	67.8252327
1	55	21 	68.24038301
1	55	22 	68.76389648
1	55	23 	69.41831025
1	55	24 	70.25044007
1	55	25 	71.25892493
1	55	26 	72.35622941
1	55	27 	73.45826357
1	55	28 	74.49837047
1	55	29 	75.40891623
1	55	30 	76.1091853
1	55	31 	76.50487869
1	55	32 	76.52020003
1	55	33 	76.14786072
1	55	34 	75.44015403
1	55	35 	74.45864082
1	55	36 	73.24798121
1	55	37 	71.8346168
1	55	38 	70.23683629
1	55	39 	68.48080325
1	55	40 	66.61340084
1	55	41 	64.70092803
1	55	42 	62.81940417
1	55	43 	61.05615396
1	55	44 	59.52303109
1	55	45 	58.31308867
1	55	46 	57.41720151
1	55	47 	56.79625834
1	55	48 	56.4402413
1	55	49 	56.35010191
1	55	50 	56.52073815
1	55	51 	56.94053613
1	55	52 	57.5985046
1	55	53 	58.48075432
1	55	54 	59.55059845
1	55	55 	60.74776388
1	55	56 	62.0115492
1	55	57 	63.29050159
1	55	58 	64.53824249
1	55	59 	65.70951063
1	55	60 	66.7569915
1	55	61 	67.62223631
1	55	62 	68.21991964
1	55	63 	68.44997827
1	55	64 	68.28672869
1	55	65 	67.79398782
1	55	66 	67.03090617
1	55	67 	66.02585834
1	55	68 	64.79279898
1	55	69 	63.34462076
1	55	70 	61.70183925
1	55	71 	59.90642874
1	55	72 	58.02401989
1	55	73 	56.12408426
1	55	74 	54.26982388
1	55	75 	52.52221878
1	55	76 	50.95854205
1	55	77 	49.69391681
1	55	78 	48.79046779
1	55	79 	48.16899846
1	55	80 	47.75312758
1	56	1 	84.1260654
1	56	2 	83.45575362
1	56	3 	82.6209248
1	56	4 	81.54506832
1	56	5 	80.1671007
1	56	6 	78.53097262
1	56	7 	76.74419371
1	56	8 	74.91035893
1	56	9 	73.13135392
1	56	10 	71.51071872
1	56	11 	70.13534912
1	56	12 	69.05250516
1	56	13 	68.26103109
1	56	14 	67.72356266
1	56	15 	67.39242629
1	56	16 	67.22798389
1	56	17 	67.20261584
1	56	18 	67.29823506
1	56	19 	67.50340466
1	56	20 	67.81183158
1	56	21 	68.22264183
1	56	22 	68.74334072
1	56	23 	69.39621514
1	56	24 	70.21404705
1	56	25 	71.19046922
1	56	26 	72.25804244
1	56	27 	73.34023923
1	56	28 	74.36957925
1	56	29 	75.27820245
1	56	30 	75.98878325
1	56	31 	76.41397845
1	56	32 	76.47793041
1	56	33 	76.15880472
1	56	34 	75.49985795
1	56	35 	74.56675229
1	56	36 	73.41160459
1	56	37 	72.06686619
1	56	38 	70.55086464
1	56	39 	68.87922625
1	56	40 	67.08732593
1	56	41 	65.2390152
1	56	42 	63.408876
1	56	43 	61.68173326
1	56	44 	60.17765526
1	56	45 	59.00615446
1	56	46 	58.14668824
1	56	47 	57.55280811
1	56	48 	57.22142088
1	56	49 	57.15784673
1	56	50 	57.35162224
1	56	51 	57.78314443
1	56	52 	58.44553829
1	56	53 	59.34568585
1	56	54 	60.45149637
1	56	55 	61.68458031
1	56	56 	62.9751785
1	56	57 	64.27257672
1	56	58 	65.5353719
1	56	59 	66.72551208
1	56	60 	67.80356601
1	56	61 	68.71746462
1	56	62 	69.37475853
1	56	63 	69.63522629
1	56	64 	69.46685142
1	56	65 	68.97801726
1	56	66 	68.24117228
1	56	67 	67.27696039
1	56	68 	66.08751047
1	56	69 	64.68053646
1	56	70 	63.08382836
1	56	71 	61.34586329
1	56	72 	59.52839205
1	56	73 	57.69791225
1	56	74 	55.91943651
1	56	75 	54.25469417
1	56	76 	52.77811935
1	56	77 	51.58883701
1	56	78 	50.73427286
1	56	79 	50.14893064
1	56	80 	49.75969998
1	57	1 	83.02813369
1	57	2 	82.42315571
1	57	3 	81.67284318
1	57	4 	80.67530641
1	57	5 	79.32580315
1	57	6 	77.69783365
1	57	7 	75.94287383
1	57	8 	74.17269934
1	57	9 	72.48846913
1	57	10 	70.99590835
1	57	11 	69.77022758
1	57	12 	68.82311614
1	57	13 	68.12767076
1	57	14 	67.64819599
1	57	15 	67.35027617
1	57	16 	67.20498772
1	57	17 	67.19047595
1	57	18 	67.2914453
1	57	19 	67.49813832
1	57	20 	67.80595121
1	57	21 	68.2162792
1	57	22 	68.73868921
1	57	23 	69.39200321
1	57	24 	70.19432181
1	57	25 	71.13612124
1	57	26 	72.16926659
1	57	27 	73.22858011
1	57	28 	74.24870262
1	57	29 	75.16443273
1	57	30 	75.903938
1	57	31 	76.37997751
1	57	32 	76.49565172
1	57	33 	76.2089349
1	57	34 	75.57765999
1	57	35 	74.68386871
1	57	36 	73.58439384
1	57	37 	72.31321668
1	57	38 	70.88591889
1	57	39 	69.30332674
1	57	40 	67.58997366
1	57	41 	65.81850644
1	57	42 	64.06809921
1	57	43 	62.41982675
1	57	44 	60.9750839
1	57	45 	59.81783873
1	57	46 	58.9463193
1	57	47 	58.33904275
1	57	48 	58.00973336
1	57	49 	57.97273445
1	57	50 	58.20493889
1	57	51 	58.66693572
1	57	52 	59.34697885
1	57	53 	60.27001475
1	57	54 	61.40887882
1	57	55 	62.66858112
1	57	56 	63.9753271
1	57	57 	65.280158
1	57	58 	66.54410108
1	57	59 	67.73224588
1	57	60 	68.80856179
1	57	61 	69.72377198
1	57	62 	70.38911062
1	57	63 	70.67376444
1	57	64 	70.54884251
1	57	65 	70.11588467
1	57	66 	69.44480623
1	57	67 	68.55108497
1	57	68 	67.42436426
1	57	69 	66.06540335
1	57	70 	64.51360217
1	57	71 	62.82963194
1	57	72 	61.07610498
1	57	73 	59.31852721
1	57	74 	57.62598957
1	57	75 	56.06065619
1	57	76 	54.68975592
1	57	77 	53.58745576
1	57	78 	52.78330411
1	57	79 	52.23332152
1	57	80 	51.87245302
1	58	1 	81.86069254
1	58	2 	81.28719362
1	58	3 	80.57495861
1	58	4 	79.62331903
1	58	5 	78.33142748
1	58	6 	76.77215002
1	58	7 	75.09438154
1	58	8 	73.40711282
1	58	9 	71.81276197
1	58	10 	70.43617893
1	58	11 	69.36044539
1	58	12 	68.55608454
1	58	13 	67.96617138
1	58	14 	67.55498547
1	58	15 	67.29852541
1	58	16 	67.1776421
1	58	17 	67.17693644
1	58	18 	67.284847
1	58	19 	67.4937804
1	58	20 	67.80053852
1	58	21 	68.20742056
1	58	22 	68.72379169
1	58	23 	69.36572554
1	58	24 	70.14743897
1	58	25 	71.06207531
1	58	26 	72.07016227
1	58	27 	73.11211596
1	58	28 	74.12548477
1	58	29 	75.04943338
1	58	30 	75.81888306
1	58	31 	76.34830754
1	58	32 	76.51521023
1	58	33 	76.25217084
1	58	34 	75.64458872
1	58	35 	74.7909199
1	58	36 	73.74737043
1	58	37 	72.54666504
1	58	38 	71.20328021
1	58	39 	69.71151384
1	58	40 	68.09055938
1	58	41 	66.41778458
1	58	42 	64.77256502
1	58	43 	63.22737524
1	58	44 	61.85637379
1	58	45 	60.71498472
1	58	46 	59.81863581
1	58	47 	59.17703129
1	58	48 	58.83532754
1	58	49 	58.83278585
1	58	50 	59.12493637
1	58	51 	59.64365951
1	58	52 	60.36768738
1	58	53 	61.31368688
1	58	54 	62.45668775
1	58	55 	63.71508249
1	58	56 	65.01827162
1	58	57 	66.31503319
1	58	58 	67.56342761
1	58	59 	68.72720805
1	58	60 	69.77021862
1	58	61 	70.64400534
1	58	62 	71.27421083
1	58	63 	71.57631122
1	58	64 	71.5306468
1	58	65 	71.19408852
1	58	66 	70.62007839
1	58	67 	69.82271448
1	58	68 	68.77830903
1	58	69 	67.47507356
1	58	70 	65.97250993
1	58	71 	64.34835698
1	58	72 	62.66560759
1	58	73 	60.98629856
1	58	74 	59.37845887
1	58	75 	57.90234261
1	58	76 	56.62097183
1	58	77 	55.60153964
1	58	78 	54.8690889
1	58	79 	54.38061379
1	58	80 	54.06438176
1	59	1 	80.62817831
1	59	2 	80.05501799
1	59	3 	79.3386856
1	59	4 	78.40475634
1	59	5 	77.19874947
1	59	6 	75.76835523
1	59	7 	74.22121361
1	59	8 	72.65649453
1	59	9 	71.17626459
1	59	10 	69.92000396
1	59	11 	68.98234122
1	59	12 	68.30193303
1	59	13 	67.80426445
1	59	14 	67.45616582
1	59	15 	67.2407456
1	59	16 	67.1455317
1	59	17 	67.1600535
1	59	18 	67.27590217
1	59	19 	67.48722468
1	59	20 	67.79138999
1	59	21 	68.19002744
1	59	22 	68.69066227
1	59	23 	69.30854568
1	59	24 	70.06363278
1	59	25 	70.95850589
1	59	26 	71.95339155
1	59	27 	72.98465382
1	59	28 	73.9904668
1	59	29 	74.91298361
1	59	30 	75.68987165
1	59	31 	76.23747629
1	59	32 	76.43664969
1	59	33 	76.22102884
1	59	34 	75.6677892
1	59	35 	74.87120999
1	59	36 	73.88774053
1	59	37 	72.75115163
1	59	38 	71.47860564
1	59	39 	70.07498848
1	59	40 	68.56494799
1	59	41 	67.01222806
1	59	42 	65.48687395
1	59	43 	64.05164773
1	59	44 	62.76229787
1	59	45 	61.65957049
1	59	46 	60.76596395
1	59	47 	60.10910598
1	59	48 	59.7626476
1	59	49 	59.79810445
1	59	50 	60.14929271
1	59	51 	60.72463986
1	59	52 	61.49366389
1	59	53 	62.45367261
1	59	54 	63.58007635
1	59	55 	64.81586162
1	59	56 	66.09971666
1	59	57 	67.37661291
1	59	58 	68.59722681
1	59	59 	69.72221537
1	59	60 	70.71760617
1	59	61 	71.54076761
1	59	62 	72.13644304
1	59	63 	72.45370626
1	59	64 	72.47786055
1	59	65 	72.23423608
1	59	66 	71.7554364
1	59	67 	71.05144072
1	59	68 	70.09283161
1	59	69 	68.86097122
1	59	70 	67.42921105
1	59	71 	65.88385368
1	59	72 	64.28640882
1	59	73 	62.69359343
1	59	74 	61.16555277
1	59	75 	59.76070406
1	59	76 	58.5454654
1	59	77 	57.59963355
1	59	78 	56.9564952
1	59	79 	56.5539227
1	59	80 	56.29784271
1	60	1 	79.35904616
1	60	2 	78.78001749
1	60	3 	78.06121394
1	60	4 	77.156544
1	60	5 	76.04359513
1	60	6 	74.7553924
1	60	7 	73.36717749
1	60	8 	71.96602578
1	60	9 	70.6495356
1	60	10 	69.53695127
1	60	11 	68.70141315
1	60	12 	68.09796662
1	60	13 	67.66235177
1	60	14 	67.36193258
1	60	15 	67.18095188
1	60	16 	67.10927743
1	60	17 	67.13887173
1	60	18 	67.26318463
1	60	19 	67.47738396
1	60	20 	67.77883559
1	60	21 	68.16785371
1	60	22 	68.64934528
1	60	23 	69.23736898
1	60	24 	69.96175548
1	60	25 	70.84170398
1	60	26 	71.82967814
1	60	27 	72.85138332
1	60	28 	73.84534475
1	60	29 	74.75546459
1	60	30 	75.51909794
1	60	31 	76.0562899
1	60	32 	76.27447807
1	60	33 	76.12632646
1	60	34 	75.65334771
1	60	35 	74.92847852
1	60	36 	74.00972584
1	60	37 	72.93624692
1	60	38 	71.73275922
1	60	39 	70.41797397
1	60	40 	69.02194112
1	60	41 	67.59439917
1	60	42 	66.19247567
1	60	43 	64.86992433
1	60	44 	63.67315433
1	60	45 	62.63832055
1	60	46 	61.79399474
1	60	47 	61.17870398
1	60	48 	60.86714866
1	60	49 	60.92259754
1	60	50 	61.29083382
1	60	51 	61.88809299
1	60	52 	62.67503584
1	60	53 	63.63360863
1	60	54 	64.73788999
1	60	55 	65.94521317
1	60	56 	67.20371087
1	60	57 	68.45664554
1	60	58 	69.64542061
1	60	59 	70.72845764
1	60	60 	71.67868546
1	60	61 	72.46150472
1	60	62 	73.03567603
1	60	63 	73.36679004
1	60	64 	73.4411675
1	60	65 	73.26672583
1	60	66 	72.85843263
1	60	67 	72.21960221
1	60	68 	71.33202019
1	60	69 	70.19328213
1	60	70 	68.8641381
1	60	71 	67.42063627
1	60	72 	65.92204186
1	60	73 	64.42130739
1	60	74 	62.97386162
1	60	75 	61.63819419
1	60	76 	60.48442133
1	60	77 	59.60689962
1	60	78 	59.05030399
1	60	79 	58.73116007
1	60	80 	58.53584112
1	61	1 	78.0855357
1	61	2 	77.51316759
1	61	3 	76.8131209
1	61	4 	75.95734648
1	61	5 	74.93856518
1	61	6 	73.78488929
1	61	7 	72.5569233
1	61	8 	71.33314174
1	61	9 	70.19865416
1	61	10 	69.23510838
1	61	11 	68.48621344
1	61	12 	67.93409929
1	61	13 	67.5390766
1	61	14 	67.27287303
1	61	15 	67.11928892
1	61	16 	67.06819801
1	61	17 	67.11222606
1	61	18 	67.24562096
1	61	19 	67.46410823
1	61	20 	67.76515791
1	61	21 	68.14861036
1	61	22 	68.61835752
1	61	23 	69.18771986
1	61	24 	69.88970444
1	61	25 	70.75059478
1	61	26 	71.72088826
1	61	27 	72.72419532
1	61	28 	73.70052398
1	61	29 	74.59502143
1	61	30 	75.34648895
1	61	31 	75.88208943
1	61	32 	76.12719027
1	61	33 	76.04026656
1	61	34 	75.63976027
1	61	35 	74.98259411
1	61	36 	74.1273063
1	61	37 	73.11847206
1	61	38 	71.98797735
1	61	39 	70.7629074
1	61	40 	69.47527287
1	61	41 	68.16653367
1	61	42 	66.88385911
1	61	43 	65.67395188
1	61	44 	64.57882363
1	61	45 	63.63454954
1	61	46 	62.87495827
1	61	47 	62.34185054
1	61	48 	62.0905373
1	61	49 	62.15631597
1	61	50 	62.51094778
1	61	51 	63.09824747
1	61	52 	63.87721396
1	61	53 	64.82028498
1	61	54 	65.89928212
1	61	55 	67.07744403
1	61	56 	68.3084048
1	61	57 	69.53576046
1	61	58 	70.69612594
1	61	59 	71.74713464
1	61	60 	72.66660944
1	61	61 	73.4254597
1	61	62 	73.9907254
1	61	63 	74.3357005
1	61	64 	74.44629948
1	61	65 	74.32061498
1	61	66 	73.96215921
1	61	67 	73.37180464
1	61	68 	72.54758173
1	61	69 	71.50373958
1	61	70 	70.28658576
1	61	71 	68.95520123
1	61	72 	67.56188559
1	61	73 	66.15559639
1	61	74 	64.79289514
1	61	75 	63.53832421
1	61	76 	62.46644895
1	61	77 	61.66303039
1	61	78 	61.16124732
1	61	79 	60.88550037
1	61	80 	60.72231511
1	62	1 	76.82922875
1	62	2 	76.28269187
1	62	3 	75.62395314
1	62	4 	74.83317273
1	62	5 	73.90848248
1	62	6 	72.87606341
1	62	7 	71.79175657
1	62	8 	70.73063721
1	62	9 	69.76290622
1	62	10 	68.93719567
1	62	11 	68.27681606
1	62	12 	67.77722584
1	62	13 	67.41859817
1	62	14 	67.18146016
1	62	15 	67.05172145
1	62	16 	67.01962252
1	62	17 	67.07804341
1	62	18 	67.22160495
1	62	19 	67.44646727
1	62	20 	67.7506182
1	62	21 	68.13471647
1	62	22 	68.60406924
1	62	23 	69.17285899
1	62	24 	69.86692593
1	62	25 	70.69999501
1	62	26 	71.63487689
1	62	27 	72.60856797
1	62	28 	73.56341656
1	62	29 	74.44568695
1	62	30 	75.19785715
1	62	31 	75.75331947
1	62	32 	76.03946305
1	62	33 	76.00379914
1	62	34 	75.6539996
1	62	35 	75.04863215
1	62	36 	74.25036227
1	62	37 	73.3062417
1	62	38 	72.25099493
1	62	39 	71.11465166
1	62	40 	69.92882977
1	62	41 	68.72985835
1	62	42 	67.55874661
1	62	43 	66.45788145
1	62	44 	65.4670748
1	62	45 	64.62245825
1	62	46 	63.95863511
1	62	47 	63.51247959
1	62	48 	63.32079845
1	62	49 	63.40309679
1	62	50 	63.74606574
1	62	51 	64.31523455
1	62	52 	65.07509723
1	62	53 	65.99536154
1	62	54 	67.04739269
1	62	55 	68.19730344
1	62	56 	69.40024427
1	62	57 	70.60078838
1	62	58 	71.74066669
1	62	59 	72.77777555
1	62	60 	73.68572527
1	62	61 	74.43712844
1	62	62 	75.00412242
1	62	63 	75.36462144
1	62	64 	75.50480316
1	62	65 	75.41754703
1	62	66 	75.10008439
1	62	67 	74.55405962
1	62	68 	73.7890412
1	62	69 	72.8288065
1	62	70 	71.71321275
1	62	71 	70.48905139
1	62	72 	69.19891812
1	62	73 	67.88485179
1	62	74 	66.60653559
1	62	75 	65.43658505
1	62	76 	64.45225584
1	62	77 	63.72132942
1	62	78 	63.25673066
1	62	79 	62.99447117
1	62	80 	62.83389589
1	63	1 	75.59924137
1	63	2 	75.09829729
1	63	3 	74.50142289
1	63	4 	73.78928174
1	63	5 	72.95907843
1	63	6 	72.03489366
1	63	7 	71.07174518
1	63	8 	70.14793363
1	63	9 	69.32363584
1	63	10 	68.62008811
1	63	11 	68.04670098
1	63	12 	67.60442414
1	63	13 	67.28529868
1	63	14 	67.07805881
1	63	15 	66.9722962
1	63	16 	66.959609
1	63	17 	67.03342986
1	63	18 	67.1887439
1	63	19 	67.42210384
1	63	20 	67.73207003
1	63	21 	68.12024589
1	63	22 	68.59312052
1	63	23 	69.16402883
1	63	24 	69.85019784
1	63	25 	70.65600364
1	63	26 	71.55487167
1	63	27 	72.49776946
1	63	28 	73.4317425
1	63	29 	74.30584897
1	63	30 	75.06810343
1	63	31 	75.65829672
1	63	32 	75.99787239
1	63	33 	76.0070214
1	63	34 	75.68887476
1	63	35 	75.12282871
1	63	36 	74.37797921
1	63	37 	73.49947294
1	63	38 	72.52065751
1	63	39 	71.47113539
1	63	40 	70.38100233
1	63	41 	69.28302802
1	63	42 	68.21465112
1	63	43 	67.21610006
1	63	44 	66.32602815
1	63	45 	65.57951186
1	63	46 	65.00811007
1	63	47 	64.64106372
1	63	48 	64.50349877
1	63	49 	64.60877393
1	63	50 	64.95140072
1	63	51 	65.50922505
1	63	52 	66.25219262
1	63	53 	67.15028477
1	63	54 	68.17710306
1	63	55 	69.30322439
1	63	56 	70.48363352
1	63	57 	71.66362208
1	63	58 	72.79180409
1	63	59 	73.82734656
1	63	60 	74.73815654
1	63	61 	75.49459847
1	63	62 	76.070714
1	63	63 	76.44842745
1	63	64 	76.6164204
1	63	65 	76.56513125
1	63	66 	76.28639706
1	63	67 	75.78165711
1	63	68 	75.06879129
1	63	69 	74.17888301
1	63	70 	73.14957254
1	63	71 	72.0194648
1	63	72 	70.8231731
1	63	73 	69.59704118
1	63	74 	68.39898336
1	63	75 	67.30317285
1	63	76 	66.39046105
1	63	77 	65.72574659
1	63	78 	65.3081323
1	63	79 	65.06791135
1	63	80 	64.91429869
1	64	1 	74.39387378
1	64	2 	73.95681934
1	64	3 	73.44115712
1	64	4 	72.82109206
1	64	5 	72.08765817
1	64	6 	71.26423902
1	64	7 	70.40818349
1	64	8 	69.59890249
1	64	9 	68.88930526
1	64	10 	68.28587881
1	64	11 	67.79067249
1	64	12 	67.40599343
1	64	13 	67.12941594
1	64	14 	66.95491812
1	64	15 	66.87538099
1	64	16 	66.88408551
1	64	17 	66.9752738
1	64	18 	67.14434918
1	64	19 	67.38811345
1	64	20 	67.70527636
1	64	21 	68.09742447
1	64	22 	68.57049512
1	64	23 	69.13588817
1	64	24 	69.80759971
1	64	25 	70.58998604
1	64	26 	71.46244814
1	64	27 	72.38168783
1	64	28 	73.29793551
1	64	29 	74.16367489
1	64	30 	74.93216535
1	64	31 	75.54922121
1	64	32 	75.9343486
1	64	33 	75.98555013
1	64	34 	75.70369156
1	64	35 	75.18571025
1	64	36 	74.50194104
1	64	37 	73.69423949
1	64	38 	72.79402075
1	64	39 	71.8296979
1	64	40 	70.8297926
1	64	41 	69.8249609
1	64	42 	68.8504613
1	64	43 	67.94546072
1	64	44 	67.14880064
1	64	45 	66.4943818
1	64	46 	66.00860492
1	64	47 	65.7123727
1	64	48 	65.62359387
1	64	49 	65.75490417
1	64	50 	66.10744519
1	64	51 	66.6663448
1	64	52 	67.40366402
1	64	53 	68.28829888
1	64	54 	69.2962943
1	64	55 	70.40519439
1	64	56 	71.56977985
1	64	57 	72.73607642
1	64	58 	73.85863536
1	64	59 	74.89895335
1	64	60 	75.82118018
1	64	61 	76.59018951
1	64	62 	77.17793365
1	64	63 	77.57133392
1	64	64 	77.76630005
1	64	65 	77.75313398
1	64	66 	77.51416435
1	64	67 	77.04617363
1	64	68 	76.37707427
1	64	69 	75.5472564
1	64	70 	74.59304691
1	64	71 	73.54581044
1	64	72 	72.43473694
1	64	73 	71.29411698
1	64	74 	70.17422152
1	64	75 	69.14207588
1	64	76 	68.284378
1	64	77 	67.68449725
1	64	78 	67.33152986
1	64	79 	67.13325349
1	64	80 	67.00133861
1	65	1 	73.20233552
1	65	2 	72.84396051
1	65	3 	72.42737377
1	65	4 	71.91282723
1	65	5 	71.27773156
1	65	6 	70.54923456
1	65	7 	69.79368769
1	65	8 	69.08288316
1	65	9 	68.46048453
1	65	10 	67.93514157
1	65	11 	67.50734654
1	65	12 	67.17792223
1	65	13 	66.9456678
1	65	14 	66.80693695
1	65	15 	66.75671261
1	65	16 	66.7896806
1	65	17 	66.90089519
1	65	18 	67.08616262
1	65	19 	67.34235851
1	65	20 	67.66785929
1	65	21 	68.0632478
1	65	22 	68.53247996
1	65	23 	69.08469396
1	65	24 	69.73542157
1	65	25 	70.49739987
1	65	26 	71.35384175
1	65	27 	72.25755061
1	65	28 	73.15821102
1	65	29 	74.01103824
1	65	30 	74.77192527
1	65	31 	75.3883055
1	65	32 	75.78524952
1	65	33 	75.87881409
1	65	34 	75.66655404
1	65	35 	75.22428585
1	65	36 	74.6172567
1	65	37 	73.88836929
1	65	38 	73.07001948
1	65	39 	72.19050105
1	65	40 	71.27720642
1	65	41 	70.35917445
1	65	42 	69.46984458
1	65	43 	68.64831888
1	65	44 	67.93629484
1	65	45 	67.36829342
1	65	46 	66.96347547
1	65	47 	66.7320433
1	65	48 	66.68625729
1	65	49 	66.84247144
1	65	50 	67.21202653
1	65	51 	67.78619435
1	65	52 	68.53457276
1	65	53 	69.42188946
1	65	54 	70.42317095
1	65	55 	71.51790752
1	65	56 	72.66546876
1	65	57 	73.81789278
1	65	58 	74.93544923
1	65	59 	75.98264956
1	65	60 	76.92129548
1	65	61 	77.70683746
1	65	62 	78.30254043
1	65	63 	78.70304121
1	65	64 	78.91994337
1	65	65 	78.94740569
1	65	66 	78.75160743
1	65	67 	78.31697385
1	65	68 	77.68819929
1	65	69 	76.91732178
1	65	70 	76.03733183
1	65	71 	75.07194987
1	65	72 	74.04597712
1	65	73 	72.99251441
1	65	74 	71.9564382
1	65	75 	70.99678416
1	65	76 	70.19990157
1	65	77 	69.66484639
1	65	78 	69.37371543
1	65	79 	69.21689735
1	65	80 	69.10862322
1	66	1 	72.00821501
1	66	2 	71.73457794
1	66	3 	71.4270937
1	66	4 	71.02731224
1	66	5 	70.48764862
1	66	6 	69.84451299
1	66	7 	69.18042684
1	66	8 	68.55883142
1	66	9 	68.01420817
1	66	10 	67.5580609
1	66	11 	67.19240274
1	66	12 	66.91716798
1	66	13 	66.73099877
1	66	14 	66.63108382
1	66	15 	66.61355184
1	66	16 	66.67408203
1	66	17 	66.80842061
1	66	18 	67.01275043
1	66	19 	67.28397957
1	66	20 	67.62003976
1	66	21 	68.0203118
1	66	22 	68.48648901
1	66	23 	69.02501624
1	66	24 	69.65331815
1	66	25 	70.39720054
1	66	26 	71.24292607
1	66	27 	72.13326006
1	66	28 	73.01692918
1	66	29 	73.85207604
1	66	30 	74.59634138
1	66	31 	75.1989908
1	66	32 	75.59718051
1	66	33 	75.73430884
1	66	34 	75.60378286
1	66	35 	75.25049396
1	66	36 	74.72910902
1	66	37 	74.08416794
1	66	38 	73.35037644
1	66	39 	72.5565357
1	66	40 	71.72894044
1	66	41 	70.89439628
1	66	42 	70.08370429
1	66	43 	69.3360432
1	66	44 	68.70008366
1	66	45 	68.21601668
1	66	46 	67.89191091
1	66	47 	67.72196632
1	66	48 	67.71253336
1	66	49 	67.88762926
1	66	50 	68.2770656
1	66	51 	68.87970704
1	66	52 	69.65435443
1	66	53 	70.5572858
1	66	54 	71.5601488
1	66	55 	72.64030288
1	66	56 	73.76561783
1	66	57 	74.89861582
1	66	58 	76.0054025
1	66	59 	77.05435002
1	66	60 	78.00774509
1	66	61 	78.80957743
1	66	62 	79.40418134
1	66	63 	79.79736142
1	66	64 	80.02375697
1	66	65 	80.08355449
1	66	66 	79.93108881
1	66	67 	79.53912354
1	66	68 	78.96531859
1	66	69 	78.26700728
1	66	70 	77.47183052
1	66	71 	76.59576718
1	66	72 	75.65984748
1	66	73 	74.69916197
1	66	74 	73.76022698
1	66	75 	72.90071635
1	66	76 	72.19763052
1	66	77 	71.72555876
1	66	78 	71.46669684
1	66	79 	71.3290327
1	66	80 	71.23154657
1	67	1 	70.79977715
1	67	2 	70.6001131
1	67	3 	70.38683601
1	67	4 	70.09060643
1	67	5 	69.64459527
1	67	6 	69.09153336
1	67	7 	68.52206514
1	67	8 	67.99157976
1	67	9 	67.52788061
1	67	10 	67.14290647
1	67	11 	66.84049287
1	67	12 	66.62113708
1	67	13 	66.48370625
1	67	14 	66.4258933
1	67	15 	66.44455023
1	67	16 	66.53608587
1	67	17 	66.69684498
1	67	18 	66.92341661
1	67	19 	67.21288321
1	67	20 	67.56306143
1	67	21 	67.97285178
1	67	22 	68.44307595
1	67	23 	68.97911378
1	67	24 	69.59787058
1	67	25 	70.32631787
1	67	26 	71.15241125
1	67	27 	72.02057206
1	67	28 	72.88201814
1	67	29 	73.69733441
1	67	30 	74.42661389
1	67	31 	75.023667
1	67	32 	75.43613577
1	67	33 	75.61909178
1	67	34 	75.56009198
1	67	35 	75.28716528
1	67	36 	74.84758525
1	67	37 	74.28593866
1	67	38 	73.63773797
1	67	39 	72.93142655
1	67	40 	72.19172031
1	67	41 	71.44266454
1	67	42 	70.71134201
1	67	43 	70.03491399
1	67	44 	69.47045182
1	67	45 	69.07059671
1	67	46 	68.8279382
1	67	47 	68.71767508
1	67	48 	68.74094378
1	67	49 	68.92894561
1	67	50 	69.33710247
1	67	51 	69.97406577
1	67	52 	70.77746888
1	67	53 	71.69404523
1	67	54 	72.69461276
1	67	55 	73.75724437
1	67	56 	74.85643783
1	67	57 	75.9628598
1	67	58 	77.04733972
1	67	59 	78.0814531
1	67	60 	79.03014108
1	67	61 	79.83297451
1	67	62 	80.41989674
1	67	63 	80.80389938
1	67	64 	81.03201081
1	67	65 	81.10670463
1	67	66 	80.99164596
1	67	67 	80.66814775
1	67	68 	80.18007699
1	67	69 	79.57655868
1	67	70 	78.88214513
1	67	71 	78.1059305
1	67	72 	77.26522415
1	67	73 	76.40187081
1	67	74 	75.56818698
1	67	75 	74.82168446
1	67	76 	74.22473989
1	67	77 	73.81957034
1	67	78 	73.58745454
1	67	79 	73.4603867
1	67	80 	73.36628868
1	68	1 	69.58429651
1	68	2 	69.4306472
1	68	3 	69.27158468
1	68	4 	69.04349697
1	68	5 	68.69522019
1	68	6 	68.25659473
1	68	7 	67.7981174
1	68	8 	67.368037
1	68	9 	66.99231939
1	68	10 	66.68402664
1	68	11 	66.44893822
1	68	12 	66.28890116
1	68	13 	66.20358789
1	68	14 	66.19133571
1	68	15 	66.24963881
1	68	16 	66.37553559
1	68	17 	66.56593889
1	68	18 	66.81791329
1	68	19 	67.12892168
1	68	20 	67.49710308
